x,y,z,red,green,blue
134937.862,521776.697,-37.416,,,
134937.98,521776.778,-37.412,,,
134937.352,521775.532,-37.326,,,
134937.339,521775.485,-37.32,,,
134937.205,521776.041,-37.409,,,
134937.73,521776.029,-37.387,,,
134937.871,521776.62,-37.402,,,
134937.989,521776.7,-37.39,,,
134937.398,521775.727,-37.337,,,
134937.239,521775.518,-37.352,,,
134937.814,521775.271,-37.397,,,
134938.373,521775.004,-37.382,,,
134938.53,521776.529,-37.378,,,
134937.827,521775.873,-37.365,,,
134938.022,521775.215,-37.398,,,
134937.939,521775.346,-37.394,,,
134938.721,521775.867,-37.347,,,
134938.385,521775.454,-37.405,,,
134938.205,521776.011,-37.387,,,
134938.305,521775.648,-37.369,,,
134938.725,521776.007,-37.41,,,
134938.569,521776.251,-37.403,,,
134938.696,521776.313,-37.391,,,
134938.538,521776.569,-37.393,,,
134938.505,521775.612,-37.378,,,
134938.193,521776.1,-37.382,,,
134939.474,521774.807,-37.365,,,
134939.398,521774.932,-37.361,,,
134938.124,521776.219,-37.369,,,
134938.624,521775.68,-37.366,,,
134939.318,521774.45,-37.498,,,
134938.881,521775.838,-37.358,,,
134938.8,521775.957,-37.364,,,
134938.562,521776.332,-37.371,,,
134938.469,521774.772,-37.382,,,
134938.895,521775.258,-37.369,,,
134938.47,521775.671,-37.367,,,
134939.521,521774.794,-37.363,,,
134939.445,521774.919,-37.359,,,
134939.241,521774.08,-37.346000000000004,,,
134939.275,521774.378,-37.488,,,
134938.832,521775.009,-37.372,,,
134939.342,521774.466,-37.505,,,
134939.315,521774.792,-37.375,,,
134939.515,521774.742,-37.367,,,
134939.434,521774.859,-37.354,,,
134937.833,521775.926,-37.37,,,
134938.848,521774.371,-37.387,,,
134938.487,521774.959,-37.341,,,
134939.25,521774.797,-37.388,,,
134938.687,521774.355,-37.379,,,
134939.083,521775.37,-37.396,,,
134939.507,521774.955,-37.389,,,
134939.278,521775.327,-37.414,,,
134939.227,521774.033,-37.341,,,
134938.033,521775.141,-37.42,,,
134939.422,521774.813,-37.367,,,
134939.354,521774.933,-37.372,,,
134939.541,521774.895,-37.382,,,
134939.582,521774.829,-37.375,,,
134938.35,521775.513,-37.385,,,
134937.869,521775.944,-37.366,,,
134937.704,521775.112,-37.378,,,
134937.71,521775.165,-37.383,,,
134939.485,521774.732,-37.378,,,
134939.41,521774.843,-37.357,,,
134938.38,521774.849,-37.364,,,
134937.887,521775.907,-37.368,,,
134938.386,521774.901,-37.36,,,
134938.245,521775.614,-37.375,,,
134938.365,521775.683,-37.372,,,
134938.14,521776.06,-37.378,,,
134938.19,521776.261,-37.371,,,
134938.733,521775.928,-37.361,,,
134938.928,521775.871,-37.362,,,
134939.078,521775.453,-37.399,,,
134938.621,521776.365,-37.356,,,
134938.534,521776.309,-37.383,,,
134939.093,521775.339,-37.397,,,
134939.531,521774.926,-37.39,,,
134938.527,521774.818,-37.367,,,
134939.457,521774.83,-37.355,,,
134938.935,521775.25,-37.367,,,
134938.459,521776.435,-37.388,,,
134938.511,521774.976,-37.348,,,
134939.234,521774.146,-37.379,,,
134939.377,521774.949,-37.37,,,
134938.95,521774.819,-37.487,,,
134938.103,521774.753,-37.388,,,
134937.985,521775.197,-37.392,,,
134939.382,521774.4,-37.489,,,
134938.105,521775.28,-37.415,,,
134938.457,521774.725,-37.395,,,
134938.807,521774.437,-37.394,,,
134937.804,521775.768,-37.391,,,
134938.349,521775.436,-37.408,,,
134938.326,521775.751,-37.415,,,
134938.175,521776.001,-37.399,,,
134939.369,521774.174,-37.323,,,
134938.689,521775.81,-37.344,,,
134938.653,521775.793,-37.347,,,
134938.845,521775.731,-37.385,,,
134938.545,521776.234,-37.406,,,
134938.463,521776.351,-37.385,,,
134939.225,521774.853,-37.413,,,
134939.34,521774.945,-37.391,,,
134939.629,521774.771,-37.385,,,
134937.854,521775.205,-37.39,,,
134938.058,521775.157,-37.427,,,
134939.304,521774.868,-37.371,,,
134939.423,521774.949,-37.367,,,
134938.721,521776.286,-37.419,,,
134938.421,521774.708,-37.399,,,
134938.853,521774.288,-37.392,,,
134939.247,521774.207,-37.400999999999996,,,
134939.242,521775.385,-37.385,,,
134938.713,521775.826,-37.341,,,
134939.311,521774.922,-37.394,,,
134939.213,521775.361,-37.388,,,
134939.106,521775.385,-37.384,,,
134938.392,521774.684,-37.402,,,
134939.531,521774.972,-37.395,,,
134938.823,521774.264,-37.386,,,
134939.328,521774.749,-37.387,,,
134939.231,521775.461,-37.38,,,
134939.177,521775.344,-37.392,,,
134939.369,521774.969,-37.387,,,
134939.648,521774.781,-37.392,,,
134939.578,521774.914,-37.397,,,
134939.296,521775.291,-37.424,,,
134938.805,521774.3,-37.385,,,
134938.716,521775.966,-37.386,,,
134938.396,521774.825,-37.365,,,
134938.002,521775.174,-37.402,,,
134937.926,521775.299,-37.389,,,
134939.425,521774.263,-37.368,,,
134939.445,521774.784,-37.368,,,
134938.055,521775.363,-37.413,,,
134937.822,521775.745,-37.41,,,
134938.324,521774.939,-37.38,,,
134937.785,521775.803,-37.372,,,
134938.38,521775.403,-37.418,,,
134937.884,521775.228,-37.396,,,
134937.811,521775.342,-37.411,,,
134938.017,521775.299,-37.392,,,
134938.359,521775.016,-37.391,,,
134938.181,521775.574,-37.4,,,
134938.075,521776.019,-37.394,,,
134938.215,521775.65,-37.393,,,
134938.298,521775.519,-37.388,,,
134937.904,521775.884,-37.377,,,
134938.261,521775.591,-37.376,,,
134938.381,521775.658,-37.364,,,
134938.814,521775.24,-37.375,,,
134938.083,521776.149,-37.385,,,
134938.205,521776.236,-37.363,,,
134938.706,521775.697,-37.36,,,
134938.756,521775.898,-37.352,,,
134938.952,521775.842,-37.371,,,
134938.57,521776.462,-37.362,,,
134938.905,521775.226,-37.362,,,
134938.82,521775.849,-37.352,,,
134938.748,521775.963,-37.376,,,
134938.634,521776.412,-37.352,,,
134938.56,521776.539,-37.375,,,
134938.642,521775.733,-37.352,,,
134938.498,521774.794,-37.37,,,
134939.211,521775.419,-37.375,,,
134938.64,521774.367,-37.372,,,
134938.445,521775.444,-37.411,,,
134938.892,521775.044,-37.375,,,
134938.811,521774.218,-37.399,,,
134937.741,521775.13,-37.384,,,
134939.401,521774.5,-37.49,,,
134938.643,521775.929,-37.384,,,
134938.403,521774.864,-37.353,,,
134938.66,521775.697,-37.353,,,
134938.163,521776.076,-37.376,,,
134938.33,521774.993,-37.394,,,
134938.018,521776.109,-37.400999999999996,,,
134938.534,521775.635,-37.374,,,
134937.895,521775.706,-37.454,,,
134938.101,521776.203,-37.38,,,
134939.262,521774.857,-37.392,,,
134939.088,521775.421,-37.383,,,
134938.214,521776.277,-37.377,,,
134937.92,521775.246,-37.392,,,
134937.841,521775.366,-37.416,,,
134938.046,521775.322,-37.398,,,
134938.39,521775.026,-37.388,,,
134938.609,521775.899,-37.388,,,
134938.209,521775.597,-37.388,,,
134938.103,521776.042,-37.382,,,
134939.13,521775.492,-37.384,,,
134938.474,521776.276,-37.398,,,
134938.706,521776.296,-37.41,,,
134938.769,521775.945,-37.357,,,
134939.322,521774.142,-37.328,,,
134938.345,521774.968,-37.377,,,
134938.118,521775.327,-37.42,,,
134938.724,521775.196,-37.393,,,
134938.494,521775.553,-37.391,,,
134939.446,521774.231,-37.333,,,
134938.552,521776.274,-37.394,,,
134938.617,521774.396,-37.372,,,
134938.811,521774.353,-37.381,,,
134939.408,521774.227,-37.344,,,
134938.874,521775.079,-37.364,,,
134939.356,521774.861,-37.359,,,
134938.452,521775.617,-37.372,,,
134939.371,521774.49,-37.502,,,
134938.242,521776.165,-37.383,,,
134938.83,521774.407,-37.385,,,
134939.174,521774.112,-37.385,,,
134938.323,521774.893,-37.374,,,
134939.323,521774.189,-37.352,,,
134938.255,521775.538,-37.38,,,
134938.687,521775.118,-37.364,,,
134938.368,521775.612,-37.368,,,
134938.799,521775.205,-37.369,,,
134938.182,521776.175,-37.368,,,
134938.926,521775.269,-37.376,,,
134938.863,521775.92,-37.362,,,
134939.24,521774.828,-37.396,,,
134939.059,521775.399,-37.395,,,
134939.26,521775.349,-37.395,,,
134938.723,521775.796,-37.343,,,
134939.374,521774.825,-37.36,,,
134939.187,521775.402,-37.378,,,
134938.883,521774.178,-37.425,,,
134939.345,521774.802,-37.364,,,
134939.405,521774.715,-37.402,,,
134939.212,521775.285,-37.412,,,
134938.388,521774.979,-37.364,,,
134937.851,521775.844,-37.374,,,
134937.664,521775.179,-37.403,,,
134938.628,521775.13,-37.376,,,
134939.341,521774.198,-37.35,,,
134938.321,521775.625,-37.37,,,
134938.134,521776.187,-37.361,,,
134938.434,521776.328,-37.388,,,
134939.544,521774.765,-37.363,,,
134937.947,521775.746,-37.448,,,
134938.892,521775.808,-37.368,,,
134937.824,521775.733,-37.42,,,
134938.512,521776.416,-37.377,,,
134939.463,521774.883,-37.36,,,
134938.569,521774.888,-37.359,,,
134939.22,521774.098,-37.365,,,
134939.318,521774.495,-37.495,,,
134938.481,521776.315,-37.386,,,
134938.934,521775.115,-37.376,,,
134938.608,521775.703,-37.365,,,
134939.291,521774.821,-37.375,,,
134938.652,521775.911,-37.376,,,
134938.36,521774.957,-37.376,,,
134938.702,521775.767,-37.346000000000004,,,
134937.85,521775.288,-37.394,,,
134938.368,521774.803,-37.377,,,
134938.051,521775.239,-37.403,,,
134937.871,521775.796,-37.385,,,
134938.214,521775.514,-37.393,,,
134938.534,521775.546,-37.399,,,
134938.034,521776.085,-37.400999999999996,,,
134939.306,521774.107,-37.322,,,
134937.949,521775.179,-37.395,,,
134938.911,521775.773,-37.388,,,
134938.756,521776.018,-37.408,,,
134938.469,521775.46,-37.408,,,
134937.874,521775.305,-37.4,,,
134938.68,521775.948,-37.39,,,
134938.081,521775.263,-37.409,,,
134937.901,521775.82,-37.391,,,
134938.146,521775.978,-37.402,,,
134938.063,521776.108,-37.389,,,
134938.292,521775.601,-37.373,,,
134938.725,521775.183,-37.384,,,
134939.379,521774.143,-37.316,,,
134938.417,521775.677,-37.37,,,
134938.179,521776.052,-37.377,,,
134938.111,521776.172,-37.373,,,
134938.85,521775.258,-37.372,,,
134938.229,521776.253,-37.369,,,
134938.737,521775.708,-37.366,,,
134938.785,521775.922,-37.358,,,
134939.409,521774.766,-37.38,,,
134939.603,521774.722,-37.381,,,
134939.454,521774.96,-37.374,,,
134939.147,521775.455,-37.377,,,
134938.669,521776.353,-37.372,,,
134938.559,521774.41,-37.402,,,
134938.84,521774.241,-37.396,,,
134938.599,521776.486,-37.367,,,
134939.38,521774.743,-37.384,,,
134939.291,521774.88,-37.389,,,
134939.568,521774.781,-37.37,,,
134939.201,521775.315,-37.400999999999996,,,
134939.5,521774.901,-37.366,,,
134937.944,521775.262,-37.39,,,
134939.497,521774.778,-37.365,,,
134939.236,521775.257,-37.43,,,
134938.487,521774.87,-37.356,,,
134938.412,521774.996,-37.362,,,
134937.749,521775.785,-37.375,,,
134937.875,521775.86,-37.372,,,
134939.256,521774.115,-37.352,,,
134938.232,521775.567,-37.379,,,
134938.665,521775.149,-37.381,,,
134938.35,521775.648,-37.366,,,
134938.79,521775.224,-37.378,,,
134938.421,521775.472,-37.400999999999996,,,
134938.81,521775.115,-37.357,,,
134939.354,521774.513,-37.492,,,
134939.322,521774.831,-37.363,,,
134938.17,521776.205,-37.358,,,
134938.689,521775.72,-37.35,,,
134938.815,521775.796,-37.356,,,
134938.677,521775.674,-37.372,,,
134938.916,521775.824,-37.366,,,
134938.534,521774.947,-37.348,,,
134938.301,521774.969,-37.397,,,
134938.07,521775.339,-37.403999999999996,,,
134938.595,521774.427,-37.398,,,
134938.243,521776.301,-37.383,,,
134938.337,521775.047,-37.417,,,
134939.101,521775.469,-37.388,,,
134938.427,521774.971,-37.353,,,
134938.488,521775.681,-37.374,,,
134939.545,521774.811,-37.369,,,
134939.469,521774.936,-37.365,,,
134938.541,521776.439,-37.374,,,
134938.488,521776.458,-37.385,,,
134938.877,521774.26,-37.402,,,
134939.129,521775.356,-37.385,,,
134939.555,521774.943,-37.396,,,
134939.242,521775.43,-37.382,,,
134937.709,521775.237,-37.406,,,
134937.834,521775.313,-37.402,,,
134938.033,521775.275,-37.393,,,
134938.196,521775.55,-37.391,,,
134939.25,521774.181,-37.393,,,
134939.036,521775.383,-37.407,,,
134938.53,521775.031,-37.361,,,
134938.504,521774.923,-37.343,,,
134938.397,521775.501,-37.392,,,
134938.53,521775.571,-37.388,,,
134938.224,521776.066,-37.391,,,
134938.77,521775.182,-37.373,,,
134938.158,521776.159,-37.371,,,
134938.581,521776.297,-37.39,,,
134938.784,521775.696,-37.373,,,
134938.039,521775.192,-37.407,,,
134938.839,521775.903,-37.356,,,
134938.315,521775.017,-37.411,,,
134937.858,521775.763,-37.407,,,
134938.208,521775.476,-37.414,,,
134938.404,521775.419,-37.415,,,
134938.222,521775.989,-37.406,,,
134939.27,521774.103,-37.343,,,
134939.386,521774.197,-37.33,,,
134938.74,521775.982,-37.393,,,
134939.224,521775.331,-37.399,,,
134937.858,521775.884,-37.371,,,
134939.278,521774.085,-37.335,,,
134939.401,521774.172,-37.321,,,
134939.449,521774.369,-37.46,,,
134938.41,521774.738,-37.388,,,
134938.834,521774.324,-37.382,,,
134938.747,521774.389,-37.373,,,
134938.76,521774.45,-37.396,,,
134938.936,521775.192,-37.371,,,
134938.493,521775.013,-37.355,,,
134938.667,521775.886,-37.358,,,
134938.613,521775.081,-37.353,,,
134938.741,521775.159,-37.376,,,
134937.688,521775.195,-37.400999999999996,,,
134938.428,521775.645,-37.362,,,
134938.308,521775.024,-37.42,,,
134938.127,521776.148,-37.373,,,
134938.754,521775.685,-37.376,,,
134939.362,521774.914,-37.364,,,
134938.63,521775.822,-37.356,,,
134939.558,521774.858,-37.374,,,
134938.826,521775.766,-37.366,,,
134937.86,521775.751,-37.416,,,
134938.803,521775.885,-37.35,,,
134938.5,521776.369,-37.381,,,
134938.686,521776.33,-37.382,,,
134938.505,521776.287,-37.396,,,
134938.423,521776.418,-37.400999999999996,,,
134938.468,521775.594,-37.381,,,
134938.559,521774.905,-37.35,,,
134939.204,521774.122,-37.373,,,
134938.661,521775.833,-37.353,,,
134938.334,521774.862,-37.375,,,
134938.716,521774.378,-37.376,,,
134938.386,521774.767,-37.388,,,
134938.918,521775.138,-37.376,,,
134938.781,521775.092,-37.36,,,
134937.658,521775.125,-37.389,,,
134938.445,521774.934,-37.346000000000004,,,
134938.712,521775.736,-37.348,,,
134938.888,521774.229,-37.412,,,
134937.897,521775.275,-37.392,,,
134938.023,521775.352,-37.406,,,
134938.38,521775.059,-37.405,,,
134938.314,521775.495,-37.388,,,
134938.792,521775.271,-37.402,,,
134937.918,521775.797,-37.400999999999996,,,
134937.635,521775.155,-37.398,,,
134938.8,521774.248,-37.389,,,
134938.267,521775.508,-37.39,,,
134938.192,521775.634,-37.395,,,
134938.753,521775.28,-37.422,,,
134938.08,521776.072,-37.39,,,
134938.776,521774.277,-37.379,,,
134939.115,521775.517,-37.402,,,
134938.451,521776.305,-37.398,,,
134938.494,521776.511,-37.39,,,
134939.259,521773.985,-37.334,,,
134938.887,521775.217,-37.363,,,
134938.628,521775.895,-37.378,,,
134938.845,521775.192,-37.358,,,
134938.576,521775.018,-37.35,,,
134938.332,521775.459,-37.399,,,
134939.588,521774.883,-37.389,,,
134939.417,521774.208,-37.336,,,
134938.45,521775.495,-37.398,,,
134938.703,521775.095,-37.365,,,
134938.517,521775.659,-37.374,,,
134938.8,521774.384,-37.38,,,
134939.276,521774.171,-37.374,,,
134939.333,521774.891,-37.367,,,
134937.724,521775.213,-37.398,,,
134938.887,521775.891,-37.363,,,
134939.427,521774.73,-37.382,,,
134938.912,521774.201,-37.422,,,
134938.643,521775.87,-37.361,,,
134939.358,521774.309,-37.433,,,
134939.267,521775.268,-37.428,,,
134938.641,521774.413,-37.378,,,
134939.196,521774.081,-37.358,,,
134938.512,521776.205,-37.428,,,
134939.445,521774.245,-37.35,,,
134939.093,521775.548,-37.428,,,
134939.294,521774.479,-37.498,,,
134938.91,521775.098,-37.37,,,
134939.461,521774.76,-37.369,,,
134937.918,521775.722,-37.442,,,
134938.651,521774.336,-37.374,,,
134938.777,521774.413,-37.379,,,
134938.587,521774.987,-37.352,,,
134938.011,521776.069,-37.403999999999996,,,
134938.464,521776.218,-37.421,,,
134938.544,521774.795,-37.376,,,
134938.857,521774.218,-37.406,,,
134937.823,521775.403,-37.424,,,
134938.374,521775.065,-37.414,,,
134938.703,521775.904,-37.355,,,
134938.737,521775.843,-37.348,,,
134938.346,521774.909,-37.371,,,
134938.716,521775.142,-37.37,,,
134938.279,521775.554,-37.377,,,
134938.404,521775.629,-37.364,,,
134938.829,521775.216,-37.367,,,
134938.76,521775.814,-37.349,,,
134937.863,521775.336,-37.399,,,
134938.688,521775.929,-37.372,,,
134938.058,521775.292,-37.408,,,
134937.723,521775.076,-37.389,,,
134938.421,521774.918,-37.348,,,
134937.649,521775.203,-37.412,,,
134938.434,521775.519,-37.397,,,
134938.54,521774.999,-37.344,,,
134938.776,521775.236,-37.387,,,
134938.122,521776.006,-37.392,,,
134938.087,521775.316,-37.414,,,
134938.151,521776.03,-37.389,,,
134938.521,521776.263,-37.396,,,
134938.445,521776.388,-37.383,,,
134938.667,521775.063,-37.351,,,
134938.098,521776.125,-37.377,,,
134938.224,521776.201,-37.373,,,
134938.838,521775.736,-37.385,,,
134938.773,521775.861,-37.345,,,
134938.587,521776.425,-37.354,,,
134938.498,521776.247,-37.408,,,
134938.417,521776.365,-37.396,,,
134938.481,521775.64,-37.368,,,
134939.372,521774.209,-37.348,,,
134938.772,521775.98,-37.382,,,
134938.855,521775.88,-37.357,,,
134939.046,521775.352,-37.399,,,
134939.249,521775.303,-37.417,,,
134938.905,521775.855,-37.364,,,
134938.723,521774.432,-37.39,,,
134938.664,521774.384,-37.379,,,
134938.341,521775.666,-37.366,,,
134939.391,521774.802,-37.37,,,
134939.325,521774.91,-37.376,,,
134939.586,521774.745,-37.371,,,
134938.431,521774.766,-37.385,,,
134938.153,521776.242,-37.365,,,
134938.357,521774.878,-37.364,,,
134938.727,521775.111,-37.362,,,
134938.518,521776.468,-37.373,,,
134938.866,521775.234,-37.363,,,
134937.98,521775.28,-37.387,,,
134938.565,521774.958,-37.346000000000004,,,
134937.739,521775.188,-37.38,,,
134937.868,521775.252,-37.395,,,
134939.385,521774.885,-37.356,,,
134938.791,521774.461,-37.402,,,
134938.063,521775.209,-37.414,,,
134937.992,521775.34,-37.391,,,
134937.881,521775.779,-37.403999999999996,,,
134938.238,521775.486,-37.402,,,
134938.288,521775.686,-37.386,,,
134938.057,521776.056,-37.393,,,
134939.086,521775.494,-37.405,,,
134938.427,521776.289,-37.4,,,
134938.777,521776.0,-37.389,,,
134937.681,521775.141,-37.378,,,
134937.675,521775.088,-37.382,,,
134938.665,521775.749,-37.341,,,
134938.558,521774.828,-37.364,,,
134939.394,521774.46,-37.493,,,
134938.421,521775.606,-37.374,,,
134939.362,521774.779,-37.373,,,
134939.563,521774.729,-37.374,,,
134939.487,521774.854,-37.361,,,
134939.414,521774.968,-37.376,,,
134938.786,521775.773,-37.359,,,
134938.575,521774.806,-37.383,,,
134939.225,521774.045,-37.341,,,
134939.605,521774.8,-37.375,,,
134938.717,521775.952,-37.369,,,
134939.416,521774.895,-37.353,,,
134939.509,521774.403,-37.454,,,
134938.643,521775.105,-37.358,,,
134939.343,521774.125,-37.319,,,
134938.91,521775.907,-37.36,,,
134938.357,521774.833,-37.376,,,
134938.468,521774.905,-37.346000000000004,,,
134938.397,521775.02,-37.379,,,
134938.603,521776.401,-37.354,,,
134939.79,521774.968,-37.38,,,
134939.707,521775.085,-37.35,,,
134938.971,521775.987,-37.369,,,
134938.741,521776.357,-37.377,,,
134939.833,521775.16,-37.346000000000004,,,
134938.791,521776.558,-37.369,,,
134939.954,521775.23,-37.361,,,
134939.142,521776.257,-37.368,,,
134939.641,521775.73,-37.365,,,
134940.08,521775.305,-37.358,,,
134938.836,521776.752,-37.371,,,
134940.191,521775.392,-37.354,,,
134939.9,521775.877,-37.375,,,
134939.593,521776.372,-37.369,,,
134939.456,521775.757,-37.374,,,
134939.223,521776.138,-37.362,,,
134939.096,521776.062,-37.357,,,
134939.982,521775.806,-37.393,,,
134939.809,521775.054,-37.355,,,
134940.299,521775.369,-37.368,,,
134939.735,521775.18,-37.369,,,
134939.078,521775.963,-37.365,,,
134939.936,521775.131,-37.369,,,
134939.198,521776.031,-37.362,,,
134939.979,521775.337,-37.362,,,
134939.242,521776.238,-37.363,,,
134940.099,521775.405,-37.359,,,
134938.935,521776.733,-37.357,,,
134939.612,521776.471,-37.362,,,
134939.727,521774.96,-37.394,,,
134939.874,521775.019,-37.381,,,
134938.71,521776.346,-37.379,,,
134939.142,521775.927,-37.372,,,
134938.646,521776.472,-37.356,,,
134939.923,521775.219,-37.355,,,
134939.262,521775.995,-37.37,,,
134938.968,521776.492,-37.363,,,
134940.049,521775.295,-37.36,,,
134938.812,521776.736,-37.374,,,
134939.081,521776.566,-37.369,,,
134939.676,521776.436,-37.378,,,
134939.0,521776.684,-37.366,,,
134939.984,521775.928,-37.376,,,
134939.067,521776.038,-37.351,,,
134938.553,521776.618,-37.416,,,
134938.777,521776.765,-37.392,,,
