x,y,z
134939.72,521775.12,-37.355
134938.66,521776.56,-37.377
134939.6,521775.6,-37.358
134939.86,521776.0,-37.369
134939.38,521775.6,-37.361
134938.73,521776.38,-37.366
134938.89,521776.66,-37.356
134939.1,521776.62,-37.374
134940.17,521775.4,-37.363
134940.5,521775.66,-37.4
134939.3,521776.56,-37.465
134939.44,521776.2,-37.4
134939.38,521776.3,-37.387
134939.56,521776.28,-37.396
134939.45,521776.53,-37.414
134939.92,521775.1,-37.373
134939.67,521775.62,-37.37
134938.86,521776.62,-37.359
134940.23,521775.28,-37.369
134940.48,521775.6,-37.404
134939.4,521776.25,-37.389
134939.45,521776.47,-37.39
134939.28,521776.72,-37.41
134938.62,521776.62,-37.411
134938.98,521776.16,-37.411
134939.39,521776.4,-37.397
134939.16,521776.78,-37.395
134940.1,521775.8,-37.413
134938.77,521776.28,-37.435
134940.42,521775.56,-37.428
134938.9,521776.5,-37.375
134940.0,521775.3,-37.354
134938.98,521776.03,-37.374
134939.58,521775.66,-37.338
134939.44,521775.6,-37.341
134940.2,521776.06,-37.407
134939.75,521774.94,-37.403
134939.45,521776.25,-37.387
134938.98,521776.1,-37.389
134939.5,521775.6,-37.336
134939.94,521775.06,-37.393
134939.44,521776.4,-37.386
134939.53,521776.53,-37.39
134939.23,521776.75,-37.403
134940.52,521775.72,-37.404
134939.61,521776.34,-37.389
134939.0,521776.56,-37.356
134939.84,521776.03,-37.378
134940.03,521775.94,-37.391
134939.86,521775.8,-37.401
134939.55,521776.3,-37.386
134939.23,521776.78,-37.39
134940.44,521775.5,-37.424
134939.39,521776.2,-37.393
134939.64,521776.38,-37.394
134939.52,521776.16,-37.426
134939.6,521774.97,-37.402
134939.11,521776.53,-37.388
134939.33,521776.5,-37.449
134941.1,521772.6,-37.5
134940.08,521773.34,-37.427
134940.86,521772.8,-37.37
134940.55,521772.94,-37.354
134939.95,521773.78,-37.36
134939.7,521773.62,-37.423
134940.64,521772.94,-37.357
134940.81,521772.88,-37.361
134939.67,521774.22,-37.339
134940.72,521772.8,-37.353
134939.75,521774.16,-37.355
134939.83,521774.3,-37.342
134940.03,521773.78,-37.364
134939.83,521774.53,-37.354
134939.75,521774.38,-37.324
134939.73,521774.44,-37.328
134939.44,521774.1,-37.324
134939.9,521774.38,-37.35
134940.19,521773.25,-37.391
134940.12,521773.9,-37.387
134940.14,521773.4,-37.429
134939.98,521773.7,-37.372
134940.12,521773.34,-37.407
134940.36,521773.2,-37.385
134940.19,521773.38,-37.409
134940.17,521773.75,-37.395
134939.73,521774.1,-37.388
134939.89,521774.47,-37.326
134940.06,521773.94,-37.407
134940.44,521773.12,-37.43
134940.34,521773.38,-37.418
134940.39,521773.12,-37.414
134940.8,521772.8,-37.357
134939.36,521774.1,-37.32
134940.11,521773.78,-37.368
134940.8,521772.94,-37.375
134940.06,521773.72,-37.366
134939.8,521774.5,-37.339
134940.16,521773.44,-37.435
134940.2,521773.62,-37.446
134939.53,521774.1,-37.355
134940.03,521773.8,-37.37
134940.19,521773.44,-37.432
134939.58,521774.16,-37.349
134939.69,521774.47,-37.357
134939.73,521774.25,-37.341
134940.08,521773.75,-37.373
134939.98,521773.84,-37.381
134939.8,521774.2,-37.341
134939.9,521773.78,-37.38
134939.42,521773.88,-37.404
134940.11,521773.22,-37.397
134940.33,521773.25,-37.392
134940.84,521772.75,-37.386
134940.23,521773.38,-37.407
134940.11,521773.84,-37.374
134940.39,521773.2,-37.392
134940.2,521773.75,-37.409
134940.2,521773.34,-37.402
134939.81,521774.38,-37.318
134940.14,521773.47,-37.452
134940.25,521773.2,-37.39
134939.61,521773.62,-37.437
134940.16,521773.8,-37.371
134939.66,521774.16,-37.362
134939.53,521774.16,-37.342
134939.6,521774.12,-37.358
134940.0,521773.9,-37.395
134939.78,521774.2,-37.353
134940.42,521773.44,-37.411
134939.89,521774.22,-37.371
134939.42,521773.9,-37.373
134939.27,521773.97,-37.344
134939.34,521774.03,-37.324
134940.69,521772.94,-37.355
134940.25,521773.4,-37.421
134940.34,521773.34,-37.421
134939.72,521773.6,-37.423
134940.64,521772.88,-37.335
134939.5,521773.94,-37.377
134939.66,521774.38,-37.356
134940.83,521772.88,-37.367
134939.53,521774.03,-37.368
134939.44,521774.2,-37.328
134939.72,521774.28,-37.34
134939.73,521774.6,-37.436
134939.75,521774.5,-37.351
134939.66,521774.3,-37.341
134940.7,521772.88,-37.348
134939.62,521774.3,-37.353
134940.11,521773.38,-37.424
134939.86,521774.2,-37.366
134940.62,521773.44,-37.371
134940.17,521774.47,-37.363
134941.48,521773.25,-37.367
134940.12,521774.75,-37.366
134941.38,521773.34,-37.366
134941.55,521773.4,-37.37
134940.56,521774.66,-37.372
134940.42,521774.97,-37.36
134940.55,521774.9,-37.357
134940.5,521775.06,-37.377
134941.69,521774.22,-37.37
134940.95,521775.12,-37.362
134940.64,521775.66,-37.364
134941.8,521774.62,-37.519
134942.27,521774.4,-37.377
134941.47,521774.1,-37.374
134940.4,521774.9,-37.337
134940.67,521773.22,-37.492
134940.11,521774.38,-37.382
134940.06,521774.53,-37.349
134940.05,521774.7,-37.366
134941.47,521773.34,-37.361
134941.16,521773.84,-37.383
134940.48,521774.6,-37.382
134940.55,521774.97,-37.353
134940.95,521775.22,-37.376
134941.19,521775.22,-37.378
134941.12,521775.28,-37.369
134942.05,521774.53,-37.364
134940.44,521774.7,-37.343
134941.22,521773.94,-37.372
134942.23,521774.53,-37.363
134940.64,521775.7,-37.361
134940.31,521774.78,-37.361
134940.42,521774.84,-37.342
134940.08,521774.56,-37.345
134941.48,521773.4,-37.366
134941.31,521773.94,-37.367
134940.58,521774.84,-37.368
134940.5,521774.97,-37.355
134941.55,521774.1,-37.379
134940.8,521774.97,-37.373
134940.64,521775.56,-37.379
134941.84,521774.44,-37.382
134942.06,521774.6,-37.368
134940.62,521773.47,-37.358
134940.0,521774.5,-37.346
134941.47,521773.2,-37.38
134940.19,521774.75,-37.354
134941.11,521773.78,-37.372
134940.52,521773.62,-37.418
134940.86,521774.2,-37.459
134940.84,521775.03,-37.375
134940.6,521775.72,-37.372
134941.89,521774.47,-37.379
134941.22,521775.25,-37.374
134942.12,521774.62,-37.372
134941.66,521774.28,-37.386
134940.95,521775.1,-37.366
134941.52,521773.88,-37.422
134942.17,521773.94,-37.407
134941.48,521774.75,-37.419
134940.5,521773.97,-37.406
134941.14,521773.12,-37.415
134940.92,521772.8,-37.395
134940.98,521772.88,-37.395
134940.78,521774.25,-37.424
134941.89,521774.1,-37.411
134940.97,521773.06,-37.394
134941.03,521773.16,-37.391
134940.34,521773.97,-37.405
134940.48,521774.12,-37.387
134941.52,521773.22,-37.386
134941.4,521773.4,-37.371
134940.48,521774.72,-37.355
134940.64,521774.75,-37.379
134940.78,521775.06,-37.377
134941.89,521774.4,-37.365
134941.17,521775.28,-37.367
134941.88,521773.72,-37.411
134940.05,521774.47,-37.344
134940.05,521774.62,-37.352
134941.16,521773.78,-37.379
134939.88,521774.53,-37.359
134939.97,521774.6,-37.377
134940.11,521774.7,-37.352
134941.4,521773.44,-37.377
134941.23,521774.0,-37.359
134940.5,521774.94,-37.35
134940.62,521774.97,-37.366
134940.73,521775.06,-37.379
134940.86,521775.16,-37.376
134941.08,521775.12,-37.373
134942.14,521774.47,-37.372
134940.27,521775.28,-37.366
134941.4,521773.94,-37.371
134941.53,521774.0,-37.377
134941.69,521774.3,-37.383
134941.89,521774.22,-37.376
134941.86,521774.38,-37.368
134942.3,521774.47,-37.371
134941.8,521773.7,-37.426
134941.31,521774.1,-37.385
134940.69,521773.22,-37.489
134940.42,521774.75,-37.347
134940.7,521773.44,-37.394
134941.19,521772.97,-37.413
134940.56,521773.66,-37.405
134941.06,521773.1,-37.393
134940.4,521773.88,-37.416
134941.16,521773.16,-37.411
134940.55,521774.16,-37.39
134941.08,521773.62,-37.393
134940.72,521774.78,-37.392
134941.77,521773.56,-37.402
134940.94,521775.25,-37.392
134941.78,521774.38,-37.383
134941.05,521775.3,-37.389
134940.6,521775.5,-37.395
134942.16,521774.38,-37.387
134940.23,521774.44,-37.379
134941.58,521773.38,-37.37
134940.78,521775.12,-37.383
134941.28,521775.22,-37.381
134939.89,521774.72,-37.463
134940.25,521774.6,-37.368
134941.25,521774.06,-37.381
134940.92,521772.97,-37.392
134940.33,521773.94,-37.409
134940.7,521773.56,-37.393
134940.16,521774.4,-37.386
134941.3,521773.22,-37.417
134940.55,521774.06,-37.386
134941.06,521773.6,-37.406
134941.34,521773.4,-37.392
134941.78,521774.16,-37.388
134941.48,521774.84,-37.413
134940.58,521773.7,-37.42
134941.28,521773.88,-37.392
134941.42,521773.88,-37.401
134941.9,521773.75,-37.408
134942.12,521773.94,-37.427
134940.58,521773.4,-37.384
134941.1,521773.22,-37.394
134940.44,521774.12,-37.399
134941.05,521773.8,-37.391
134941.33,521773.88,-37.399
134941.77,521773.62,-37.416
134941.94,521773.7,-37.391
134940.62,521775.53,-37.392
134941.08,521775.06,-37.386
134942.2,521774.38,-37.394
134942.05,521774.66,-37.382
134941.42,521774.2,-37.435
134941.83,521773.8,-37.455
134942.1,521773.9,-37.43
134941.45,521774.0,-37.364
134941.06,521772.97,-37.393
134940.77,521773.38,-37.429
134941.78,521773.47,-37.407
134942.06,521774.38,-37.392
134941.39,521773.25,-37.372
134941.55,521773.38,-37.365
134940.84,521774.97,-37.38
134941.83,521774.22,-37.363
134941.17,521775.34,-37.381
134942.02,521774.53,-37.376
134940.98,521772.97,-37.389
134940.42,521773.94,-37.403
134941.03,521773.22,-37.405
134940.73,521773.38,-37.432
134940.89,521773.66,-37.421
134940.55,521773.97,-37.41
134940.95,521773.84,-37.441
134940.97,521773.75,-37.402
134941.39,521773.2,-37.394
134941.34,521773.28,-37.392
134941.03,521773.78,-37.386
134941.55,521773.22,-37.392
134940.62,521774.7,-37.384
134941.86,521773.56,-37.379
134940.48,521775.47,-37.421
134940.62,521773.6,-37.377
134940.1,521774.47,-37.351
134941.0,521775.06,-37.373
134941.69,521774.16,-37.383
134941.84,521774.12,-37.405
134941.7,521774.34,-37.406
134941.08,521775.34,-37.395
134942.22,521774.47,-37.358
134940.52,521774.2,-37.416
134941.52,521773.16,-37.418
134941.11,521773.88,-37.393
134940.75,521774.38,-37.408
134941.39,521773.88,-37.403
134941.12,521774.6,-37.407
134940.64,521773.56,-37.378
134940.62,521774.9,-37.37
134940.47,521773.97,-37.387
134941.88,521774.34,-37.37
134941.03,521773.7,-37.383
134940.95,521773.75,-37.401
134941.47,521774.12,-37.4
134941.14,521774.62,-37.404
134941.53,521774.84,-37.411
134940.56,521774.72,-37.377
134941.44,521773.94,-37.368
134941.86,521774.16,-37.383
134941.8,521774.3,-37.375
134940.56,521775.62,-37.38
134940.69,521775.7,-37.359
134941.11,521772.7,-37.5
134940.27,521773.97,-37.409
134941.0,521773.62,-37.398
134941.58,521774.12,-37.384
134941.89,521774.2,-37.389
134940.03,521774.4,-37.357
134940.95,521773.06,-37.393
134940.44,521774.0,-37.389
134940.73,521774.3,-37.412
134940.69,521774.66,-37.41
134941.84,521773.62,-37.392
134940.98,521775.0,-37.396
134942.1,521774.34,-37.402
134940.2,521774.7,-37.346
134940.12,521774.8,-37.379
134941.48,521773.47,-37.38
134940.86,521773.06,-37.435
134941.16,521772.9,-37.439
134940.52,521774.72,-37.361
134940.84,521774.22,-37.441
134940.84,521773.06,-37.437
134940.81,521774.2,-37.443
134941.1,521772.9,-37.413
134941.02,521773.03,-37.392
134941.58,521773.22,-37.417
134940.55,521774.62,-37.394
134940.88,521775.2,-37.382
134940.78,521773.44,-37.406
134940.39,521774.06,-37.406
134941.02,521773.6,-37.408
134940.48,521774.16,-37.402
134941.52,521773.94,-37.39
134940.75,521775.12,-37.393
134941.61,521774.34,-37.43
134942.14,521773.97,-37.441
134940.73,521773.44,-37.39
134941.16,521773.03,-37.411
134940.89,521773.72,-37.416
134940.06,521774.72,-37.38
134940.53,521773.53,-37.368
134941.34,521773.34,-37.377
134940.3,521775.28,-37.373
134941.64,521774.25,-37.381
134940.38,521774.06,-37.415
134941.3,521774.03,-37.362
134940.66,521773.22,-37.491
134940.0,521774.53,-37.351
134941.4,521774.06,-37.361
134940.53,521775.03,-37.366
134942.0,521774.6,-37.38
134940.89,521773.03,-37.408
134941.02,521773.12,-37.386
134941.14,521774.56,-37.399
134941.77,521774.1,-37.401
134942.14,521774.34,-37.409
134940.9,521774.94,-37.415
134941.5,521774.78,-37.407
134941.11,521775.22,-37.365
134941.22,521772.97,-37.43
134940.88,521773.75,-37.433
134941.75,521773.44,-37.428
134941.03,521775.16,-37.366
134940.94,521772.9,-37.387
134940.69,521773.6,-37.392
134940.69,521775.5,-37.418
134940.75,521773.34,-37.45
134940.92,521773.6,-37.423
134940.84,521773.75,-37.436
134941.12,521773.03,-37.405
134940.27,521775.22,-37.389
134940.62,521775.44,-37.415
134941.78,521774.44,-37.414
134941.28,521774.47,-37.442
134942.2,521774.03,-37.444
134941.06,521773.25,-37.402
134939.73,521776.62,-37.398
134939.83,521776.75,-37.394
134940.4,521776.1,-37.384
134940.34,521776.2,-37.391
134939.97,521776.78,-37.382
134941.08,521776.66,-37.37
134941.0,521776.78,-37.375
134941.05,521776.62,-37.382
134940.97,521776.75,-37.396
134940.58,521776.34,-37.393
134940.92,521776.44,-37.394
134940.25,521776.2,-37.396
134940.39,521776.06,-37.389
134939.89,521776.78,-37.388
134940.31,521776.72,-37.393
134940.84,521776.34,-37.396
134941.17,521776.6,-37.396
134939.36,521776.75,-37.404
134939.69,521776.56,-37.379
134940.19,521776.22,-37.415
134940.44,521776.2,-37.396
134940.64,521776.34,-37.382
134941.17,521776.62,-37.392
134939.97,521776.72,-37.377
134940.64,521776.38,-37.378
134940.81,521776.38,-37.377
134940.62,521775.8,-37.41
134939.77,521776.7,-37.4
134940.27,521776.12,-37.392
134939.73,521776.53,-37.386
134940.06,521776.6,-37.382
134939.89,521776.56,-37.374
134939.97,521776.66,-37.364
134941.17,521776.72,-37.37
134940.72,521776.47,-37.376
134939.48,521776.66,-37.457
134940.86,521776.4,-37.382
134940.95,521776.72,-37.391
134941.2,521776.6,-37.403
134939.89,521776.62,-37.37
134940.08,521776.6,-37.379
134940.72,521776.34,-37.376
134940.06,521776.62,-37.369
134939.8,521776.5,-37.393
134941.03,521776.72,-37.368
134940.34,521776.78,-37.386
134939.48,521776.7,-37.464
134939.9,521776.7,-37.375
134941.08,521776.78,-37.361
134941.08,521776.56,-37.384
134941.16,521776.78,-37.373
134940.31,521776.1,-37.381
134939.53,521776.8,-37.462
134940.78,521776.5,-37.388
134940.2,521776.2,-37.408
134939.94,521776.56,-37.381
134939.39,521776.75,-37.41
134939.78,521776.66,-37.393
134940.47,521776.1,-37.398
134940.25,521776.75,-37.386
134941.03,521776.6,-37.386
134940.19,521776.78,-37.379
134940.6,521776.4,-37.389
134939.81,521776.56,-37.38
134941.05,521776.7,-37.368
134940.67,521776.28,-37.402
134940.28,521776.75,-37.383
134940.97,521776.62,-37.397
134940.33,521776.06,-37.382
134940.39,521776.78,-37.393
134939.86,521776.5,-37.4
134940.2,521776.7,-37.383
134940.84,521776.47,-37.378
134939.45,521776.66,-37.458
134940.27,521776.25,-37.401
134940.67,521776.5,-37.378
134940.6,521776.47,-37.394
134939.97,521776.53,-37.401
134940.31,521776.22,-37.399
134940.22,521776.66,-37.384
134940.14,521776.78,-37.39
134940.78,521776.44,-37.375
134940.88,521776.78,-37.437
134942.44,521776.0,-37.387
134941.7,521776.3,-37.399
134943.06,521776.7,-37.375
134941.73,521776.44,-37.4
134942.72,521776.47,-37.327
134943.3,521776.5,-37.418
134942.84,521776.44,-37.324
134942.08,521776.56,-37.389
134940.86,521775.75,-37.389
134941.97,521775.22,-37.395
134942.38,521776.22,-37.385
134942.81,521776.34,-37.314
134942.81,521776.47,-37.323
134942.72,521776.4,-37.315
134943.1,521776.75,-37.394
134941.9,521775.06,-37.383
134941.77,521775.6,-37.372
134942.56,521774.88,-37.419
134942.23,521775.34,-37.408
134942.75,521775.47,-37.431
134943.23,521775.78,-37.425
134942.11,521775.75,-37.359
134942.69,521776.47,-37.358
134941.39,521776.03,-37.385
134940.86,521775.88,-37.362
134941.88,521776.0,-37.403
134941.64,521776.38,-37.401
134941.0,521775.88,-37.373
134941.38,521775.34,-37.377
134941.16,521775.84,-37.393
134941.53,521776.8,-37.395
134940.98,521775.97,-37.376
134940.95,521775.8,-37.379
134943.19,521776.56,-37.385
134941.56,521776.1,-37.388
134940.86,521775.84,-37.366
134942.48,521776.03,-37.399
134941.94,521776.03,-37.388
134941.55,521775.7,-37.362
134942.44,521776.03,-37.375
134942.34,521776.12,-37.356
134940.95,521775.7,-37.415
134941.62,521775.5,-37.36
134941.23,521776.12,-37.369
134941.7,521775.72,-37.359
134942.44,521776.2,-37.374
134942.52,521775.38,-37.397
134942.44,521775.4,-37.399
134942.83,521775.16,-37.385
134942.86,521775.22,-37.386
134942.62,521774.62,-37.44
134943.14,521775.34,-37.362
134942.3,521775.25,-37.392
134942.23,521775.28,-37.402
134942.44,521775.28,-37.408
134942.36,521775.4,-37.395
134942.83,521775.2,-37.39
134942.45,521775.22,-37.439
134943.19,521775.4,-37.373
134943.12,521775.72,-37.419
134942.06,521775.0,-37.413
134941.98,521775.12,-37.392
134942.42,521774.78,-37.407
134942.44,521775.25,-37.411
134942.34,521775.34,-37.39
134942.97,521775.2,-37.391
134943.1,521776.0,-37.383
134943.45,521776.03,-37.385
134943.38,521776.16,-37.409
134943.55,521776.1,-37.385
134942.58,521776.1,-37.407
134941.94,521775.2,-37.39
134942.34,521774.75,-37.413
134941.77,521775.47,-37.372
134941.17,521776.06,-37.394
134942.45,521774.84,-37.399
134942.19,521776.72,-37.398
134941.44,521776.0,-37.411
134941.45,521776.03,-37.389
134941.53,521776.03,-37.401
134941.75,521776.34,-37.396
134941.66,521776.47,-37.402
134941.97,521775.7,-37.408
134942.73,521776.66,-37.469
134942.5,521776.22,-37.377
134941.2,521775.4,-37.382
134941.02,521775.72,-37.409
134941.31,521775.5,-37.415
134941.69,521775.47,-37.368
134942.44,521776.22,-37.388
134941.73,521775.66,-37.361
134941.64,521776.5,-37.419
134941.31,521776.06,-37.359
134942.45,521776.78,-37.387
134943.05,521775.97,-37.38
134942.33,521776.25,-37.396
134941.53,521775.5,-37.374
134941.5,521775.62,-37.377
134941.69,521775.6,-37.35
134941.62,521775.72,-37.364
134942.44,521776.3,-37.411
134942.08,521775.88,-37.344
134942.5,521774.72,-37.406
134941.27,521776.16,-37.382
134942.14,521774.7,-37.376
134941.98,521774.9,-37.424
134942.52,521774.9,-37.411
134942.81,521775.1,-37.389
134942.61,521775.62,-37.419
134943.05,521775.75,-37.412
134942.97,521775.88,-37.408
134943.17,521775.8,-37.4
134943.52,521776.16,-37.392
134941.62,521776.38,-37.4
134941.39,521776.78,-37.397
134941.81,521776.34,-37.409
134942.47,521774.62,-37.433
134942.08,521776.5,-37.401
134942.0,521774.97,-37.41
134942.5,521776.1,-37.386
134942.98,521776.47,-37.367
134943.23,521776.56,-37.401
134942.6,521774.7,-37.42
134943.11,521776.56,-37.381
134941.31,521776.2,-37.368
134940.88,521775.94,-37.367
134943.12,521775.97,-37.383
134942.23,521775.22,-37.398
134942.73,521776.3,-37.329
134941.98,521775.8,-37.354
134941.94,521775.94,-37.356
134941.98,521776.03,-37.367
134940.97,521775.88,-37.375
134942.31,521776.2,-37.372
134941.75,521775.5,-37.362
134943.12,521775.25,-37.342
134941.25,521776.03,-37.373
134942.9,521776.25,-37.35
134943.06,521776.34,-37.38
134942.89,521776.56,-37.367
134943.05,521776.56,-37.375
134943.11,521776.72,-37.369
134941.38,521776.16,-37.357
134941.73,521775.78,-37.37
134943.1,521776.62,-37.367
134941.98,521775.9,-37.339
134943.03,521775.84,-37.389
134941.06,521775.72,-37.426
134941.39,521775.28,-37.381
134941.38,521776.1,-37.362
134941.92,521775.78,-37.378
134941.97,521775.97,-37.353
134942.14,521775.97,-37.353
134942.73,521776.25,-37.36
134942.89,521776.34,-37.326
134942.73,521776.78,-37.469
134943.17,521775.34,-37.351
134942.69,521776.4,-37.334
134942.33,521774.78,-37.421
134943.64,521776.03,-37.43
134943.27,521775.72,-37.445
134941.16,521775.5,-37.452
134941.28,521775.56,-37.449
134941.56,521776.0,-37.43
134941.98,521775.75,-37.386
134941.86,521775.94,-37.389
134942.31,521776.06,-37.355
134942.62,521776.03,-37.437
134942.3,521776.56,-37.421
134941.38,521776.22,-37.371
134942.42,521775.38,-37.394
134942.83,521776.25,-37.356
134942.81,521775.6,-37.41
134941.44,521775.3,-37.385
134942.98,521776.34,-37.357
134941.05,521775.66,-37.448
134942.12,521776.5,-37.399
134942.9,521775.16,-37.379
134942.33,521775.94,-37.397
134942.5,521774.84,-37.397
134942.6,521775.6,-37.414
134941.2,521776.2,-37.412
134941.61,521775.6,-37.337
134942.05,521775.97,-37.348
134941.52,521776.16,-37.378
134943.17,521775.75,-37.413
134942.12,521775.84,-37.342
